SOC,OCV
0.84617,3.9743
0.84637,3.9745
0.84657,3.9747
0.84677,3.9749
0.84697,3.9752
0.84717,3.9754
0.84737,3.9756
0.84757,3.9759
0.84777,3.9761
0.84797,3.9764
0.84817,3.9766
0.84837,3.9768
0.84857,3.9771
0.84877,3.9773
0.84897,3.9775
0.84917,3.9777
0.84937,3.978
0.84957,3.9782
0.84977,3.9785
0.84997,3.9787
0.85017,3.9789
0.85037,3.9792
0.85057,3.9794
0.85077,3.9796
0.85097,3.9798
0.85117,3.9801
0.85137,3.9803
0.85157,3.9805
0.85177,3.9808
0.85197,3.981
0.85217,3.9812
0.85237,3.9815
0.85257,3.9817
0.85277,3.9819
0.85297,3.9822
0.85317,3.9824
0.85337,3.9826
0.85357,3.9829
0.85377,3.9831
0.85397,3.9833
0.85417,3.9836
0.85437,3.9838
0.85457,3.984
0.85477,3.9843
0.85497,3.9845
0.85517,3.9847
0.85537,3.985
0.85557,3.9852
0.85577,3.9854
0.85597,3.9857
0.85617,3.9859
0.85637,3.9862
0.85657,3.9864
0.85677,3.9866
0.85697,3.9868
0.85717,3.987
0.85737,3.9873
0.85757,3.9875
0.85777,3.9878
0.85797,3.988
0.85817,3.9882
0.85837,3.9885
0.85857,3.9887
0.85877,3.989
0.85897,3.9892
0.85917,3.9894
0.85937,3.9897
0.85957,3.9899
0.85977,3.9901
0.85997,3.9903
0.86017,3.9906
0.86037,3.9908
0.86057,3.991
0.86077,3.9913
0.86097,3.9915
0.86117,3.9918
0.86137,3.992
0.86157,3.9922
0.86177,3.9925
0.86197,3.9927
0.86217,3.9929
0.86237,3.9931
0.86257,3.9934
0.86277,3.9936
0.86297,3.9938
0.86317,3.9941
0.86337,3.9943
0.86357,3.9945
0.86377,3.9948
0.86397,3.995
0.86417,3.9952
0.86437,3.9955
0.86457,3.9957
0.86477,3.9959
0.86497,3.9962
0.86517,3.9964
0.86537,3.9967
0.86557,3.9969
0.86577,3.9971
0.86597,3.9973
0.86617,3.9976
0.86637,3.9978
0.86657,3.9981
0.86677,3.9983
0.86697,3.9985
0.86717,3.9988
0.86737,3.999
0.86757,3.9992
0.86777,3.9995
0.86797,3.9997
0.86817,3.9999
0.86837,4.0002
0.86857,4.0004
0.86877,4.0006
0.86897,4.0009
0.86917,4.0011
0.86937,4.0013
0.86957,4.0016
0.86977,4.0018
0.86997,4.0021
0.87017,4.0023
0.87037,4.0025
0.87057,4.0028
0.87077,4.003
0.87097,4.0032
0.87117,4.0034
0.87137,4.0037
0.87157,4.0039
0.87177,4.0041
0.87197,4.0044
0.87217,4.0046
0.87237,4.0049
0.87257,4.0051
0.87277,4.0053
0.87297,4.0055
0.87317,4.0058
0.87337,4.006
0.87357,4.0063
0.87377,4.0065
0.87397,4.0067
0.87417,4.0069
0.87437,4.0072
0.87457,4.0074
0.87477,4.0076
0.87497,4.0079
0.87518,4.0081
0.87538,4.0083
0.87558,4.0086
0.87578,4.0088
0.87598,4.009
0.87618,4.0093
0.87638,4.0095
0.87658,4.0097
0.87678,4.01
0.87698,4.0102
0.87718,4.0104
0.87738,4.0107
0.87758,4.0109
0.87778,4.0111
0.87798,4.0113
0.87818,4.0116
0.87838,4.0118
0.87858,4.012
0.87878,4.0123
0.87898,4.0125
0.87918,4.0127
0.87938,4.013
0.87958,4.0132
0.87978,4.0134
0.87998,4.0137
0.88018,4.0139
0.88038,4.0141
0.88058,4.0144
0.88078,4.0146
0.88098,4.0148
0.88118,4.0151
0.88138,4.0153
0.88158,4.0155
0.88178,4.0157
0.88198,4.016
0.88218,4.0162
0.88238,4.0164
0.88258,4.0167
0.88278,4.0169
0.88298,4.0171
0.88318,4.0173
0.88338,4.0176
0.88358,4.0178
0.88378,4.018
0.88398,4.0182
0.88418,4.0185
0.88438,4.0187
0.88458,4.0189
0.88478,4.0192
0.88498,4.0194
0.88518,4.0196
0.88538,4.0198
0.88558,4.0201
0.88578,4.0203
0.88598,4.0205
0.88618,4.0207
0.88638,4.021
0.88658,4.0212
0.88678,4.0214
0.88698,4.0217
0.88718,4.0219
0.88738,4.0221
0.88758,4.0223
0.88778,4.0226
0.88798,4.0228
0.88818,4.023
0.88838,4.0233
0.88858,4.0235
0.88878,4.0237
0.88898,4.0239
0.88918,4.0241
0.88938,4.0243
0.88958,4.0246
0.88978,4.0248
0.88998,4.0251
0.89018,4.0253
0.89038,4.0255
0.89058,4.0258
0.89078,4.026
0.89098,4.0262
0.89118,4.0264
0.89138,4.0266
0.89158,4.0268
0.89178,4.027
0.89198,4.0273
0.89218,4.0275
0.89238,4.0277
0.89258,4.0279
0.89278,4.0282
0.89298,4.0284
0.89318,4.0286
0.89338,4.0288
0.89358,4.0291
0.89378,4.0293
0.89398,4.0295
0.89418,4.0297
0.89438,4.0299
0.89458,4.0301
0.89478,4.0303
0.89498,4.0306
0.89518,4.0308
0.89538,4.031
0.89558,4.0312
0.89578,4.0314
0.89598,4.0317
0.89618,4.0319
0.89638,4.0321
0.89658,4.0323
0.89678,4.0326
0.89698,4.0328
0.89718,4.033
0.89738,4.0332
0.89758,4.0334
0.89778,4.0336
0.89798,4.0339
0.89818,4.0341
0.89838,4.0343
0.89858,4.0345
0.89878,4.0347
0.89898,4.035
0.89918,4.0352
0.89938,4.0354
0.89958,4.0356
0.89978,4.0358
0.89998,4.036
0.90018,4.0362
0.90038,4.0364
0.90058,4.0367
0.90078,4.0369
0.90098,4.0371
0.90118,4.0373
0.90138,4.0375
0.90158,4.0377
0.90178,4.038
0.90198,4.0382
0.90218,4.0384
0.90238,4.0386
0.90258,4.0388
0.90278,4.039
0.90298,4.0392
0.90318,4.0394
0.90338,4.0396
0.90358,4.0399
0.90378,4.0401
0.90398,4.0403
0.90418,4.0404
0.90438,4.0407
0.90458,4.0409
0.90478,4.0411
0.90498,4.0413
0.90518,4.0415
0.90538,4.0417
0.90558,4.0419
0.90578,4.0422
0.90598,4.0423
0.90618,4.0425
0.90638,4.0428
0.90658,4.043
0.90678,4.0432
0.90698,4.0434
0.90718,4.0436
0.90738,4.0438
0.90758,4.044
0.90778,4.0442
0.90798,4.0444
0.90818,4.0447
0.90838,4.0448
0.90858,4.045
0.90878,4.0452
0.90898,4.0454
0.90918,4.0456
0.90938,4.0458
0.90958,4.046
0.90978,4.0462
0.90998,4.0464
0.91018,4.0466
0.91038,4.0468
0.91058,4.047
0.91078,4.0472
0.91098,4.0474
0.91118,4.0477
0.91138,4.0479
0.91158,4.048
0.91178,4.0482
0.91198,4.0484
0.91218,4.0486
0.91238,4.0488
0.91258,4.049
0.91278,4.0492
0.91298,4.0494
0.91318,4.0496
0.91338,4.0498
0.91358,4.05
0.91378,4.0502
0.91398,4.0504
0.91418,4.0506
0.91438,4.0508
0.91458,4.051
0.91478,4.0511
0.91498,4.0513
0.91518,4.0516
0.91538,4.0518
0.91558,4.0519
0.91578,4.0521
0.91598,4.0523
0.91618,4.0525
0.91638,4.0527
0.91658,4.0529
0.91678,4.0531
0.91698,4.0533
0.91718,4.0535
0.91738,4.0537
0.91758,4.0538
0.91778,4.054
0.91798,4.0542
0.91818,4.0544
0.91838,4.0546
0.91858,4.0548
0.91878,4.055
0.91898,4.0552
0.91918,4.0554
0.91938,4.0555
0.91958,4.0557
0.91978,4.0559
0.91998,4.0561
0.92018,4.0563
0.92038,4.0565
0.92058,4.0566
0.92078,4.0568
0.92098,4.057
0.92118,4.0573
0.92138,4.0574
0.92158,4.0575
0.92178,4.0578
0.92198,4.0579
0.92218,4.0581
0.92238,4.0583
0.92258,4.0585
0.92278,4.0587
0.92298,4.0588
0.92318,4.059
0.92338,4.0592
0.92358,4.0594
0.92378,4.0596
0.92398,4.0598
0.92418,4.06
0.92438,4.0601
0.92458,4.0603
0.92478,4.0605
0.92498,4.0606
0.92519,4.0608
0.92539,4.0611
0.92559,4.0612
0.92579,4.0614
0.92599,4.0615
0.92619,4.0617
0.92639,4.0619
0.92659,4.0621
0.92679,4.0622
0.92699,4.0624
0.92719,4.0626
0.92739,4.0628
0.92759,4.063
0.92779,4.0631
0.92799,4.0633
0.92819,4.0635
0.92839,4.0637
0.92859,4.0638
0.92879,4.064
0.92899,4.0642
0.92919,4.0644
0.92939,4.0645
0.92959,4.0647
0.92979,4.0649
0.92999,4.065
0.93019,4.0652
0.93039,4.0654
0.93059,4.0656
0.93079,4.0658
0.93099,4.0659
0.93119,4.0661
0.93139,4.0663
0.93159,4.0665
0.93179,4.0666
0.93199,4.0668
0.93219,4.067
0.93239,4.0671
0.93259,4.0673
0.93279,4.0675
0.93299,4.0676
0.93319,4.0678
0.93339,4.068
0.93359,4.0682
0.93379,4.0683
0.93399,4.0685
0.93419,4.0687
0.93439,4.0689
0.93459,4.069
0.93479,4.0692
0.93499,4.0694
0.93519,4.0695
0.93539,4.0697
0.93559,4.0699
0.93579,4.0701
0.93599,4.0702
0.93619,4.0704
0.93639,4.0706
0.93659,4.0707
0.93679,4.0709
0.93699,4.0711
0.93719,4.0713
0.93739,4.0714
0.93759,4.0716
0.93779,4.0718
0.93799,4.0719
0.93819,4.0721
0.93839,4.0723
0.93859,4.0725
0.93879,4.0726
0.93899,4.0728
0.93919,4.073
0.93939,4.0732
0.93959,4.0733
0.93979,4.0735
0.93999,4.0737
0.94019,4.0738
0.94039,4.074
0.94059,4.0741
0.94079,4.0744
0.94099,4.0745
0.94119,4.0747
0.94139,4.0749
0.94159,4.075
0.94179,4.0752
0.94199,4.0754
0.94219,4.0755
0.94239,4.0757
0.94259,4.0759
0.94279,4.0761
0.94299,4.0763
0.94319,4.0764
0.94339,4.0766
0.94359,4.0768
0.94379,4.0769
0.94399,4.0771
0.94419,4.0773
0.94439,4.0775
0.94459,4.0777
0.94479,4.0778
0.94499,4.078
0.94519,4.0782
0.94539,4.0783
0.94559,4.0785
0.94579,4.0787
0.94599,4.0789
0.94619,4.0791
0.94639,4.0792
0.94659,4.0794
0.94679,4.0796
0.94699,4.0798
0.94719,4.08
0.94739,4.0801
0.94759,4.0803
0.94779,4.0805
0.94799,4.0807
0.94819,4.0809
0.94839,4.081
0.94859,4.0812
0.94879,4.0814
0.94899,4.0816
0.94919,4.0818
0.94939,4.0819
0.94959,4.0821
0.94979,4.0823
0.94999,4.0824
0.95019,4.0826
0.95039,4.0828
0.95059,4.083
0.95079,4.0832
0.95099,4.0834
0.95119,4.0836
0.95139,4.0837
0.95159,4.0839
0.95179,4.0841
0.95199,4.0843
0.95219,4.0845
0.95239,4.0847
0.95259,4.0849
0.95279,4.085
0.95299,4.0852
0.95319,4.0854
0.95339,4.0856
0.95359,4.0858
0.95379,4.086
0.95399,4.0862
0.95419,4.0864
0.95439,4.0866
0.95459,4.0868
0.95479,4.0869
0.95499,4.0871
0.95519,4.0873
0.95539,4.0875
0.95559,4.0877
0.95579,4.0879
0.95599,4.0881
0.95619,4.0883
0.95639,4.0885
0.95659,4.0886
0.95679,4.0889
0.95699,4.0891
0.95719,4.0893
0.95739,4.0894
0.95759,4.0896
0.95779,4.0899
0.95799,4.0901
0.95819,4.0903
0.95839,4.0904
0.95859,4.0907
0.95879,4.0908
0.95899,4.091
0.95919,4.0912
0.95939,4.0915
0.95959,4.0917
0.95979,4.0919
0.95999,4.0921
0.96019,4.0923
0.96039,4.0925
0.96059,4.0927
0.96079,4.0929
0.96099,4.0931
0.96119,4.0933
0.96139,4.0935
0.96159,4.0937
0.96179,4.0939
0.96199,4.0942
0.96219,4.0944
0.96239,4.0945
0.96259,4.0948
0.96279,4.095
0.96299,4.0952
0.96319,4.0954
0.96339,4.0957
0.96359,4.0959
0.96379,4.0961
0.96399,4.0963
0.96419,4.0965
0.96439,4.0967
0.96459,4.097
0.96479,4.0972
0.96499,4.0974
0.96519,4.0976
0.96539,4.0978
0.96559,4.0981
0.96579,4.0983
0.96599,4.0985
0.96619,4.0987
0.96639,4.099
0.96659,4.0992
0.96679,4.0994
0.96699,4.0997
0.96719,4.0999
0.96739,4.1001
0.96759,4.1003
0.96779,4.1006
0.96799,4.1008
0.96819,4.101
0.96839,4.1013
0.96859,4.1015
0.96879,4.1017
0.96899,4.102
0.96919,4.1023
0.96939,4.1025
0.96959,4.1027
0.96979,4.103
0.96999,4.1032
0.97019,4.1034
0.97039,4.1037
0.97059,4.1039
0.97079,4.1042
0.97099,4.1044
0.97119,4.1047
0.97139,4.1049
0.97159,4.1052
0.97179,4.1055
0.97199,4.1057
0.97219,4.106
0.97239,4.1062
0.97259,4.1065
0.97279,4.1067
0.97299,4.107
0.97319,4.1072
0.97339,4.1075
0.97359,4.1078
0.97379,4.108
0.97399,4.1083
0.97419,4.1086
0.97439,4.1089
0.97459,4.1091
0.97479,4.1094
0.97499,4.1097
0.9752,4.1099
0.9754,4.1102
0.9756,4.1105
0.9758,4.1108
0.976,4.111
0.9762,4.1113
0.9764,4.1116
0.9766,4.1119
0.9768,4.1122
0.977,4.1124
0.9772,4.1127
0.9774,4.113
0.9776,4.1133
0.9778,4.1136
0.978,4.1139
0.9782,4.1142
0.9784,4.1145
0.9786,4.1148
0.9788,4.1151
0.979,4.1154
0.9792,4.1157
0.9794,4.116
0.9796,4.1163
0.9798,4.1166
0.98,4.1169
0.9802,4.1172
0.9804,4.1175
0.9806,4.1178
0.9808,4.1182
0.981,4.1185
0.9812,4.1188
0.9814,4.1191
0.9816,4.1194
0.9818,4.1198
0.982,4.1201
0.9822,4.1204
0.9824,4.1207
0.9826,4.1211
0.9828,4.1215
0.983,4.1218
0.9832,4.1222
0.9834,4.1225
0.9836,4.1228
0.9838,4.1232
0.984,4.1235
0.9842,4.1239
0.9844,4.1242
0.9846,4.1246
0.9848,4.1249
0.985,4.1253
0.9852,4.1257
0.9854,4.1261
0.9856,4.1264
0.9858,4.1268
0.986,4.1272
0.9862,4.1276
0.9864,4.1279
0.9866,4.1283
0.9868,4.1287
0.987,4.1291
0.9872,4.1295
0.9874,4.1299
0.9876,4.1303
0.9878,4.1307
0.988,4.1311
0.9882,4.1315
0.9884,4.1319
0.9886,4.1324
0.9888,4.1328
0.989,4.1332
0.9892,4.1336
0.9894,4.1341
0.9896,4.1345
0.9898,4.135
0.99,4.1354
0.9902,4.1359
0.9904,4.1363
0.9906,4.1368
0.9908,4.1373
0.991,4.1377
0.9912,4.1382
0.9914,4.1387
0.9916,4.1392
0.9918,4.1397
0.992,4.1402
0.9922,4.1407
0.9924,4.1412
0.9926,4.1417
0.9928,4.1422
0.993,4.1428
0.9932,4.1433
0.9934,4.1439
0.9936,4.1444
0.9938,4.145
0.994,4.1456
0.9942,4.1462
0.9944,4.1468
0.9946,4.1474
0.9948,4.148
0.995,4.1486
0.9952,4.1493
0.9954,4.1499
0.9956,4.1506
0.9958,4.1513
0.996,4.152
0.9962,4.1527
0.9964,4.1534
0.9966,4.1542
0.9968,4.155
0.997,4.1558
0.9972,4.1566
0.9974,4.1575
0.9976,4.1584
0.9978,4.1593
0.998,4.1603
0.9982,4.1613
0.9984,4.1624
0.9986,4.1636
0.9988,4.1649
0.999,4.1663
0.9992,4.1678
0.9994,4.1695
0.9996,4.1714
0.9998,4.1737
1,4.1769
